FECHA,PRODUCTO,PRECIO_SINTETICO,CANTIDAD
2025-04-04,Uva Isabelita,41.49,Bolsa - 32 Kg
2025-04-05,Uva Isabelita,47.32,Bolsa - 32 Kg
2025-04-06,Uva Isabelita,44.28,Bolsa - 32 Kg
2025-04-07,Uva Isabelita,41.2,Bolsa - 32 Kg
2025-04-08,Uva Isabelita,42.64,Bolsa - 32 Kg
2025-04-09,Uva Isabelita,44.58,Bolsa - 32 Kg
2025-04-10,Uva Isabelita,43.1,Bolsa - 32 Kg
2025-04-11,Uva Isabelita,45.15,Bolsa - 32 Kg
2025-04-12,Uva Isabelita,45.52,Bolsa - 32 Kg
2025-04-13,Uva Isabelita,42.52,Bolsa - 32 Kg
2025-04-14,Uva Isabelita,45.67,Bolsa - 32 Kg
2025-04-15,Uva Isabelita,44.69,Bolsa - 32 Kg
2025-02-25,Yuca Llanera,36.73,Bolsa - 30 Kg
2025-02-26,Yuca Llanera,38.99,Bolsa - 30 Kg
2025-02-27,Yuca Llanera,40.04,Bolsa - 30 Kg
2025-02-28,Yuca Llanera,44.82,Bolsa - 30 Kg
2025-03-01,Yuca Llanera,42.31,Bolsa - 30 Kg
2025-03-02,Yuca Llanera,38.69,Bolsa - 30 Kg
2025-03-03,Yuca Llanera,42.49,Bolsa - 30 Kg
2025-03-04,Yuca Llanera,38.59,Bolsa - 30 Kg
2025-03-05,Yuca Llanera,44.02,Bolsa - 30 Kg
2025-03-06,Yuca Llanera,41.07,Bolsa - 30 Kg
2025-03-07,Yuca Llanera,41.98,Bolsa - 30 Kg
2025-03-08,Yuca Llanera,44.98,Bolsa - 30 Kg
2025-03-09,Yuca Llanera,39.92,Bolsa - 30 Kg
2025-03-10,Yuca Llanera,39.87,Bolsa - 30 Kg
2025-03-11,Yuca Llanera,41.65,Bolsa - 30 Kg
2025-03-12,Yuca Llanera,45.06,Bolsa - 30 Kg
2025-03-13,Yuca Llanera,40.1,Bolsa - 30 Kg
2025-03-14,Yuca Llanera,37.64,Bolsa - 30 Kg
2025-03-15,Yuca Llanera,42.57,Bolsa - 30 Kg
2025-03-16,Yuca Llanera,44.73,Bolsa - 30 Kg
2025-03-17,Yuca Llanera,52.4,Bolsa - 30 Kg
2025-03-18,Yuca Llanera,44.07,Bolsa - 30 Kg
2025-03-19,Yuca Llanera,39.18,Bolsa - 30 Kg
2025-03-20,Yuca Llanera,52.31,Bolsa - 30 Kg
2025-03-21,Yuca Llanera,44.59,Bolsa - 30 Kg
2025-03-22,Yuca Llanera,45.89,Bolsa - 30 Kg
2025-03-23,Yuca Llanera,45.38,Bolsa - 30 Kg
2025-03-24,Yuca Llanera,44.23,Bolsa - 30 Kg
2025-03-25,Yuca Llanera,40.65,Bolsa - 30 Kg
2025-03-26,Yuca Llanera,40.07,Bolsa - 30 Kg
2025-03-27,Yuca Llanera,35.02,Bolsa - 30 Kg
2025-03-28,Yuca Llanera,38.68,Bolsa - 30 Kg
2025-03-29,Yuca Llanera,40.91,Bolsa - 30 Kg
2025-03-30,Yuca Llanera,38.04,Bolsa - 30 Kg
2025-03-31,Yuca Llanera,40.12,Bolsa - 30 Kg
2025-04-01,Yuca Llanera,43.39,Bolsa - 30 Kg
2025-04-02,Yuca Llanera,44.31,Bolsa - 30 Kg
2025-04-03,Yuca Llanera,45.34,Bolsa - 30 Kg
2025-04-04,Yuca Llanera,43.82,Bolsa - 30 Kg
2025-04-05,Yuca Llanera,46.09,Bolsa - 30 Kg
2025-04-06,Yuca Llanera,48.47,Bolsa - 30 Kg
2025-04-07,Yuca Llanera,48.31,Bolsa - 30 Kg
2025-04-08,Yuca Llanera,45.33,Bolsa - 30 Kg
2025-04-09,Yuca Llanera,45.45,Bolsa - 30 Kg
2025-04-10,Yuca Llanera,51.43,Bolsa - 30 Kg
2025-04-11,Yuca Llanera,44.65,Bolsa - 30 Kg
2025-04-12,Yuca Llanera,49.82,Bolsa - 30 Kg
2025-04-13,Yuca Llanera,45.58,Bolsa - 30 Kg
2025-04-14,Yuca Llanera,45.85,Bolsa - 30 Kg
2025-04-15,Yuca Llanera,47.39,Bolsa - 30 Kg
2025-02-25,Zanahoria,66.48,Bulto - 50 Kg
2025-02-26,Zanahoria,67.94,Bulto - 50 Kg
2025-02-27,Zanahoria,68.92,Bulto - 50 Kg
2025-02-28,Zanahoria,68.08,Bulto - 50 Kg
2025-03-01,Zanahoria,73.26,Bulto - 50 Kg
2025-03-02,Zanahoria,68.23,Bulto - 50 Kg
2025-03-03,Zanahoria,68.97,Bulto - 50 Kg
2025-03-04,Zanahoria,70.64,Bulto - 50 Kg
2025-03-05,Zanahoria,67.97,Bulto - 50 Kg
2025-03-06,Zanahoria,69.73,Bulto - 50 Kg
2025-03-07,Zanahoria,71.29,Bulto - 50 Kg
2025-03-08,Zanahoria,70.13,Bulto - 50 Kg
2025-03-09,Zanahoria,70.76,Bulto - 50 Kg
2025-03-10,Zanahoria,70.03,Bulto - 50 Kg
2025-03-11,Zanahoria,68.21,Bulto - 50 Kg
2025-03-12,Zanahoria,72.02,Bulto - 50 Kg
2025-03-13,Zanahoria,75.04,Bulto - 50 Kg
2025-03-14,Zanahoria,71.71,Bulto - 50 Kg
2025-03-15,Zanahoria,72.27,Bulto - 50 Kg
2025-03-16,Zanahoria,73.35,Bulto - 50 Kg
2025-03-17,Zanahoria,77.46,Bulto - 50 Kg
2025-03-18,Zanahoria,78.41,Bulto - 50 Kg
2025-03-19,Zanahoria,70.4,Bulto - 50 Kg
2025-03-20,Zanahoria,73.26,Bulto - 50 Kg
2025-03-21,Zanahoria,68.53,Bulto - 50 Kg
2025-03-22,Zanahoria,73.64,Bulto - 50 Kg
2025-03-23,Zanahoria,71.55,Bulto - 50 Kg
2025-03-24,Zanahoria,71.11,Bulto - 50 Kg
2025-03-25,Zanahoria,70.47,Bulto - 50 Kg
2025-03-26,Zanahoria,69.5,Bulto - 50 Kg
2025-03-27,Zanahoria,62.4,Bulto - 50 Kg
2025-03-28,Zanahoria,62.78,Bulto - 50 Kg
2025-03-29,Zanahoria,61.07,Bulto - 50 Kg
2025-03-30,Zanahoria,65.27,Bulto - 50 Kg
2025-03-31,Zanahoria,69.63,Bulto - 50 Kg
2025-04-01,Zanahoria,75.62,Bulto - 50 Kg
2025-04-02,Zanahoria,79.89,Bulto - 50 Kg
2025-04-03,Zanahoria,82.44,Bulto - 50 Kg
2025-04-04,Zanahoria,76.1,Bulto - 50 Kg
2025-04-05,Zanahoria,80.29,Bulto - 50 Kg
2025-04-06,Zanahoria,76.36,Bulto - 50 Kg
2025-04-07,Zanahoria,81.52,Bulto - 50 Kg
2025-04-08,Zanahoria,74.81,Bulto - 50 Kg
2025-04-09,Zanahoria,70.84,Bulto - 50 Kg
2025-04-10,Zanahoria,78.27,Bulto - 50 Kg
2025-04-11,Zanahoria,80.06,Bulto - 50 Kg
2025-04-12,Zanahoria,77.08,Bulto - 50 Kg
2025-04-13,Zanahoria,73.67,Bulto - 50 Kg
2025-04-14,Zanahoria,69.74,Bulto - 50 Kg
2025-04-15,Zanahoria,71.16,Bulto - 50 Kg
